2025-06-27 10:03:56.314 | SUCCESS  | adapters.download_file:download_index:36 - Download succesful from https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-06-27 10:06:58.978 | INFO     | adapters.download_file:download_pdf:92 - Downloading 46/1477 : Soliris
2025-06-27 10:06:59.016 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Soliris. Retrying...(1/5)
2025-06-27 10:07:02.396 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Pazenir
2025-06-27 10:07:02.397 | INFO     | adapters.download_file:download_pdf:92 - Downloading 47/1477 : Ultomiris
2025-06-27 10:07:02.453 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ultomiris. Retrying...(1/5)
2025-06-27 10:07:03.067 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Soliris. Retrying...(2/5)
2025-06-27 10:07:04.808 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Zelboraf
2025-06-27 10:07:04.809 | INFO     | adapters.download_file:download_pdf:92 - Downloading 48/1477 : Rybrevant
2025-06-27 10:07:04.849 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rybrevant. Retrying...(1/5)
2025-06-27 10:07:05.313 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tysabri. Retrying...(3/5)
2025-06-27 10:07:06.909 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rybrevant. Retrying...(2/5)
2025-06-27 10:07:10.807 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Enjaymo
2025-06-27 10:07:10.827 | INFO     | adapters.download_file:download_pdf:137 - Enjaymo recorded in failed_urls_authorised.csv
2025-06-27 10:07:10.828 | INFO     | adapters.download_file:download_pdf:92 - Downloading 49/1477 : Tabrecta
2025-06-27 10:07:10.868 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tabrecta. Retrying...(1/5)
2025-06-27 10:07:12.378 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tysabri. Retrying...(4/5)
2025-06-27 10:07:12.499 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ultomiris. Retrying...(2/5)
2025-06-27 10:07:14.135 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Soliris. Retrying...(3/5)
2025-06-27 10:07:16.961 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rybrevant. Retrying...(3/5)
2025-06-27 10:07:18.906 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tabrecta. Retrying...(2/5)
2025-06-27 10:07:21.205 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Soliris. Retrying...(4/5)
2025-06-27 10:07:21.562 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ultomiris. Retrying...(3/5)
2025-06-27 10:07:23.018 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rybrevant. Retrying...(4/5)
2025-06-27 10:07:24.951 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tabrecta. Retrying...(3/5)
2025-06-27 10:07:28.252 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Soliris. Retrying...(5/5)
2025-06-27 10:07:29.994 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tabrecta. Retrying...(4/5)
2025-06-27 10:07:30.327 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Tysabri
2025-06-27 10:07:30.329 | INFO     | adapters.download_file:download_pdf:92 - Downloading 50/1477 : Aquipta
2025-06-27 10:07:30.369 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Aquipta. Retrying...(1/5)
2025-06-27 10:07:31.603 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ultomiris. Retrying...(4/5)
2025-06-27 10:07:37.053 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tabrecta. Retrying...(5/5)
2025-06-27 10:07:37.084 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rybrevant. Retrying...(5/5)
2025-06-27 10:07:40.260 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Soliris
2025-06-27 10:07:40.282 | INFO     | adapters.download_file:download_pdf:137 - Soliris recorded in failed_urls_authorised.csv
2025-06-27 10:07:40.282 | INFO     | adapters.download_file:download_pdf:92 - Downloading 51/1477 : Enspryng
2025-06-27 10:07:40.322 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enspryng. Retrying...(1/5)
2025-06-27 10:07:40.656 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ultomiris. Retrying...(5/5)
2025-06-27 10:07:41.060 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Tabrecta
2025-06-27 10:07:41.074 | INFO     | adapters.download_file:download_pdf:137 - Tabrecta recorded in failed_urls_authorised.csv
2025-06-27 10:07:41.074 | INFO     | adapters.download_file:download_pdf:92 - Downloading 52/1477 : Pergoveris
2025-06-27 10:07:41.112 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pergoveris. Retrying...(1/5)
2025-06-27 10:07:41.663 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ultomiris
2025-06-27 10:07:41.677 | INFO     | adapters.download_file:download_pdf:137 - Ultomiris recorded in failed_urls_authorised.csv
2025-06-27 10:07:41.677 | INFO     | adapters.download_file:download_pdf:92 - Downloading 53/1477 : Myalepta
2025-06-27 10:07:41.716 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Myalepta. Retrying...(1/5)
2025-06-27 10:07:42.094 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Rybrevant
2025-06-27 10:07:42.106 | INFO     | adapters.download_file:download_pdf:137 - Rybrevant recorded in failed_urls_authorised.csv
2025-06-27 10:07:42.107 | INFO     | adapters.download_file:download_pdf:92 - Downloading 54/1477 : Sprycel
2025-06-27 10:07:42.151 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sprycel. Retrying...(1/5)
2025-06-27 10:07:45.192 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sprycel. Retrying...(2/5)
2025-06-27 10:07:45.433 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Aquipta. Retrying...(2/5)
2025-06-27 10:07:47.233 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sprycel. Retrying...(3/5)
2025-06-27 10:07:47.369 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enspryng. Retrying...(2/5)
2025-06-27 10:07:50.163 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pergoveris. Retrying...(2/5)
2025-06-27 10:07:50.414 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enspryng. Retrying...(3/5)
2025-06-27 10:07:50.483 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Aquipta. Retrying...(3/5)
2025-06-27 10:07:51.464 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enspryng. Retrying...(4/5)
2025-06-27 10:07:52.533 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Aquipta. Retrying...(4/5)
2025-06-27 10:07:53.765 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Myalepta. Retrying...(2/5)
2025-06-27 10:07:54.582 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Aquipta. Retrying...(5/5)
2025-06-27 10:07:55.283 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sprycel. Retrying...(4/5)
2025-06-27 10:07:56.517 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enspryng. Retrying...(5/5)
2025-06-27 10:07:56.816 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Myalepta. Retrying...(3/5)
2025-06-27 10:07:59.336 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sprycel. Retrying...(5/5)
2025-06-27 10:07:59.858 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Myalepta. Retrying...(4/5)
2025-06-27 10:08:00.203 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pergoveris. Retrying...(3/5)
2025-06-27 10:08:00.343 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Sprycel
2025-06-27 10:08:00.357 | INFO     | adapters.download_file:download_pdf:137 - Sprycel recorded in failed_urls_authorised.csv
2025-06-27 10:08:00.357 | INFO     | adapters.download_file:download_pdf:92 - Downloading 55/1477 : Atazanavir-viatris
2025-06-27 10:08:00.393 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Atazanavir-viatris. Retrying...(1/5)
2025-06-27 10:08:02.248 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pergoveris. Retrying...(4/5)
2025-06-27 10:08:04.441 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Atazanavir-viatris. Retrying...(2/5)
2025-06-27 10:08:05.303 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pergoveris. Retrying...(5/5)
2025-06-27 10:08:07.596 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Aquipta
2025-06-27 10:08:07.615 | INFO     | adapters.download_file:download_pdf:137 - Aquipta recorded in failed_urls_authorised.csv
2025-06-27 10:08:07.616 | INFO     | adapters.download_file:download_pdf:92 - Downloading 56/1477 : Rezzayo
2025-06-27 10:08:08.043 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Rezzayo
2025-06-27 10:08:08.052 | INFO     | adapters.download_file:download_pdf:92 - Downloading 57/1477 : Doptelet
2025-06-27 10:08:08.095 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Doptelet. Retrying...(1/5)
2025-06-27 10:08:08.901 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Myalepta. Retrying...(5/5)
2025-06-27 10:08:09.527 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Enspryng
2025-06-27 10:08:09.540 | INFO     | adapters.download_file:download_pdf:137 - Enspryng recorded in failed_urls_authorised.csv
2025-06-27 10:08:09.540 | INFO     | adapters.download_file:download_pdf:92 - Downloading 58/1477 : Xromi
2025-06-27 10:08:09.581 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xromi. Retrying...(1/5)
2025-06-27 10:08:09.902 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Myalepta
2025-06-27 10:08:09.920 | INFO     | adapters.download_file:download_pdf:137 - Myalepta recorded in failed_urls_authorised.csv
2025-06-27 10:08:09.921 | INFO     | adapters.download_file:download_pdf:92 - Downloading 59/1477 : Prolia
2025-06-27 10:08:09.959 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Prolia. Retrying...(1/5)
2025-06-27 10:08:10.312 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Pergoveris
2025-06-27 10:08:10.324 | INFO     | adapters.download_file:download_pdf:137 - Pergoveris recorded in failed_urls_authorised.csv
2025-06-27 10:08:10.325 | INFO     | adapters.download_file:download_pdf:92 - Downloading 60/1477 : Imfinzi
2025-06-27 10:08:10.362 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Imfinzi. Retrying...(1/5)
2025-06-27 10:08:11.415 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Imfinzi. Retrying...(2/5)
2025-06-27 10:08:13.482 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Atazanavir-viatris. Retrying...(3/5)
2025-06-27 10:08:19.161 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Doptelet. Retrying...(2/5)
2025-06-27 10:08:21.655 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xromi. Retrying...(2/5)
2025-06-27 10:08:23.014 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Prolia
2025-06-27 10:08:23.015 | INFO     | adapters.download_file:download_pdf:92 - Downloading 61/1477 : Cinryze
2025-06-27 10:08:23.056 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cinryze. Retrying...(1/5)
2025-06-27 10:08:24.099 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cinryze. Retrying...(2/5)
2025-06-27 10:08:25.466 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Imfinzi. Retrying...(3/5)
2025-06-27 10:08:27.365 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Doptelet
2025-06-27 10:08:27.366 | INFO     | adapters.download_file:download_pdf:92 - Downloading 62/1477 : Sunlenca
2025-06-27 10:08:27.406 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sunlenca. Retrying...(1/5)
2025-06-27 10:08:28.533 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Atazanavir-viatris. Retrying...(4/5)
2025-06-27 10:08:31.703 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xromi. Retrying...(3/5)
2025-06-27 10:08:32.149 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cinryze. Retrying...(3/5)
2025-06-27 10:08:34.576 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Atazanavir-viatris. Retrying...(5/5)
2025-06-27 10:08:35.721 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Imfinzi
2025-06-27 10:08:35.722 | INFO     | adapters.download_file:download_pdf:92 - Downloading 63/1477 : Phelinun
2025-06-27 10:08:35.760 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Phelinun. Retrying...(1/5)
2025-06-27 10:08:38.561 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Sunlenca
2025-06-27 10:08:38.562 | INFO     | adapters.download_file:download_pdf:92 - Downloading 64/1477 : Cyramza
2025-06-27 10:08:38.603 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cyramza. Retrying...(1/5)
2025-06-27 10:08:41.770 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xromi. Retrying...(4/5)
2025-06-27 10:08:42.196 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cinryze. Retrying...(4/5)
2025-06-27 10:08:42.589 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Atazanavir-viatris
2025-06-27 10:08:42.603 | INFO     | adapters.download_file:download_pdf:137 - Atazanavir-viatris recorded in failed_urls_authorised.csv
2025-06-27 10:08:42.604 | INFO     | adapters.download_file:download_pdf:92 - Downloading 65/1477 : Anzupgo
2025-06-27 10:08:43.609 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Anzupgo
2025-06-27 10:08:43.610 | INFO     | adapters.download_file:download_pdf:92 - Downloading 66/1477 : Eltrombopag-accord
2025-06-27 10:08:43.649 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Eltrombopag-accord. Retrying...(1/5)
2025-06-27 10:08:47.814 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Phelinun. Retrying...(2/5)
2025-06-27 10:08:47.836 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xromi. Retrying...(5/5)
2025-06-27 10:08:50.665 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cyramza. Retrying...(2/5)
2025-06-27 10:08:51.251 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cinryze. Retrying...(5/5)
